metric,label_value_pair
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/adminorderservice/adminorder/{orderId}/{trainNumber}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/adminrouteservice/adminroute/{routeId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/admintravelservice/admintravel/{tripId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/adminuserservice/users/{userId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/configservice/configs/{configName}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/contactservice/contacts/{contactsId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/orderOtherService/orderOther/{orderId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/orderservice/order/{orderId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/priceservice/prices/{pricesId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/routeservice/routes/{routeId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/stationservice/stations/{stationsId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/travelservice/trips/{tripId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/users/{userId}
traces_spanmetrics_calls_total,span_name=DELETE /api/v1/userservice/users/{userId}
traces_spanmetrics_calls_total,span_name=DELETE ts.auth_user
traces_spanmetrics_calls_total,span_name=DELETE ts.config
traces_spanmetrics_calls_total,span_name=DELETE ts.contacts
traces_spanmetrics_calls_total,span_name=DELETE ts.orders
traces_spanmetrics_calls_total,span_name=DELETE ts.orders_other
traces_spanmetrics_calls_total,span_name=DELETE ts.price_config
traces_spanmetrics_calls_total,span_name=DELETE ts.route
traces_spanmetrics_calls_total,span_name=DELETE ts.route_distances
traces_spanmetrics_calls_total,span_name=DELETE ts.route_stations
traces_spanmetrics_calls_total,span_name=DELETE ts.station
traces_spanmetrics_calls_total,span_name=DELETE ts.trip
traces_spanmetrics_calls_total,span_name=DELETE ts.user
traces_spanmetrics_calls_total,span_name=DELETE ts.user_roles
traces_spanmetrics_calls_total,span_name=DeliveryRepository.save
traces_spanmetrics_calls_total,span_name=ExecuteControlller.collectTicket
traces_spanmetrics_calls_total,span_name=ExecuteControlller.executeTicket
traces_spanmetrics_calls_total,span_name=FilteringWebHandler.handle
traces_spanmetrics_calls_total,span_name=FoodController.createFoodBatches
traces_spanmetrics_calls_total,span_name=FoodController.getAllFood
traces_spanmetrics_calls_total,span_name=FoodOrderRepository.findByOrderId
traces_spanmetrics_calls_total,span_name=FoodOrderRepository.save
traces_spanmetrics_calls_total,span_name=GET
traces_spanmetrics_calls_total,span_name=GET /*
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminbasicservice/adminbasic/configs
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminbasicservice/adminbasic/contacts
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminbasicservice/adminbasic/prices
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminbasicservice/adminbasic/stations
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminbasicservice/adminbasic/trains
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminorderservice/adminorder
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminrouteservice/adminroute
traces_spanmetrics_calls_total,span_name=GET /api/v1/admintravelservice/admintravel
traces_spanmetrics_calls_total,span_name=GET /api/v1/adminuserservice/users
traces_spanmetrics_calls_total,span_name=GET /api/v1/assuranceservice/assurances/types
traces_spanmetrics_calls_total,span_name=GET /api/v1/assuranceservice/assurances/{typeIndex}/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/cancelservice/cancel/refound/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/cancelservice/cancel/{orderId}/{loginId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/configservice/configs
traces_spanmetrics_calls_total,span_name=GET /api/v1/configservice/configs/{configName}
traces_spanmetrics_calls_total,span_name=GET /api/v1/consignpriceservice/consignprice/{weight}/{isWithinRegion}
traces_spanmetrics_calls_total,span_name=GET /api/v1/consignservice/consigns/account/{id}
traces_spanmetrics_calls_total,span_name=GET /api/v1/consignservice/consigns/order/{id}
traces_spanmetrics_calls_total,span_name=GET /api/v1/consignservice/consigns/{consignee}
traces_spanmetrics_calls_total,span_name=GET /api/v1/contactservice/contacts
traces_spanmetrics_calls_total,span_name=GET /api/v1/contactservice/contacts/account/{accountId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/contactservice/contacts/{id}
traces_spanmetrics_calls_total,span_name=GET /api/v1/executeservice/execute/collected/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/executeservice/execute/execute/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/inside_pay_service/inside_payment/drawback/{userId}/{money}
traces_spanmetrics_calls_total,span_name=GET /api/v1/inside_pay_service/inside_payment/{userId}/{money}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderOtherService/orderOther
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderOtherService/orderOther/security/{checkDate}/{accountId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderOtherService/orderOther/status/{orderId}/{status}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderOtherService/orderOther/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderservice/order
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderservice/order/security/{checkDate}/{accountId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderservice/order/status/{orderId}/{status}
traces_spanmetrics_calls_total,span_name=GET /api/v1/orderservice/order/{orderId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/priceservice/prices
traces_spanmetrics_calls_total,span_name=GET /api/v1/priceservice/prices/{routeId}/{trainType}
traces_spanmetrics_calls_total,span_name=GET /api/v1/routeservice/routes
traces_spanmetrics_calls_total,span_name=GET /api/v1/routeservice/routes/{routeId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/routeservice/routes/{start}/{end}
traces_spanmetrics_calls_total,span_name=GET /api/v1/securityservice/securityConfigs/{accountId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/stationservice/stations
traces_spanmetrics_calls_total,span_name=GET /api/v1/stationservice/stations/id/{stationNameForId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/trainfoodservice/trainfoods/{tripId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/trainservice/trains
traces_spanmetrics_calls_total,span_name=GET /api/v1/trainservice/trains/byName/{name}
traces_spanmetrics_calls_total,span_name=GET /api/v1/travel2service/admin_trip
traces_spanmetrics_calls_total,span_name=GET /api/v1/travel2service/routes/{tripId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/travelservice/admin_trip
traces_spanmetrics_calls_total,span_name=GET /api/v1/travelservice/routes/{tripId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/userservice/users
traces_spanmetrics_calls_total,span_name=GET /api/v1/userservice/users/id/{userId}
traces_spanmetrics_calls_total,span_name=GET /api/v1/verifycode/generate
traces_spanmetrics_calls_total,span_name=GET /api/v1/verifycode/verify/{verifyCode}
traces_spanmetrics_calls_total,span_name=INSERT ts.assurance
traces_spanmetrics_calls_total,span_name=INSERT ts.auth_user
traces_spanmetrics_calls_total,span_name=INSERT ts.config
traces_spanmetrics_calls_total,span_name=INSERT ts.consign_record
traces_spanmetrics_calls_total,span_name=INSERT ts.contacts
traces_spanmetrics_calls_total,span_name=INSERT ts.delivery
traces_spanmetrics_calls_total,span_name=INSERT ts.food_order
traces_spanmetrics_calls_total,span_name=INSERT ts.inside_money
traces_spanmetrics_calls_total,span_name=INSERT ts.inside_payment
traces_spanmetrics_calls_total,span_name=INSERT ts.orders
traces_spanmetrics_calls_total,span_name=INSERT ts.orders_other
traces_spanmetrics_calls_total,span_name=INSERT ts.payment
traces_spanmetrics_calls_total,span_name=INSERT ts.price_config
traces_spanmetrics_calls_total,span_name=INSERT ts.route
traces_spanmetrics_calls_total,span_name=INSERT ts.route_distances
traces_spanmetrics_calls_total,span_name=INSERT ts.route_stations
traces_spanmetrics_calls_total,span_name=INSERT ts.station
traces_spanmetrics_calls_total,span_name=INSERT ts.trip
traces_spanmetrics_calls_total,span_name=INSERT ts.user
traces_spanmetrics_calls_total,span_name=INSERT ts.user_roles
traces_spanmetrics_calls_total,span_name=InsidePaymentController.addMoney
traces_spanmetrics_calls_total,span_name=InsidePaymentController.drawBack
traces_spanmetrics_calls_total,span_name=InsidePaymentController.pay
traces_spanmetrics_calls_total,span_name=InsidePaymentController.payDifference
traces_spanmetrics_calls_total,span_name=OrderController.createNewOrder
traces_spanmetrics_calls_total,span_name=OrderController.deleteOrder
traces_spanmetrics_calls_total,span_name=OrderController.findAllOrder
traces_spanmetrics_calls_total,span_name=OrderController.getOrderById
traces_spanmetrics_calls_total,span_name=OrderController.getTicketListByDateAndTripId
traces_spanmetrics_calls_total,span_name=OrderController.modifyOrder
traces_spanmetrics_calls_total,span_name=OrderController.queryOrdersForRefresh
traces_spanmetrics_calls_total,span_name=OrderController.saveOrderInfo
traces_spanmetrics_calls_total,span_name=OrderController.securityInfoCheck
traces_spanmetrics_calls_total,span_name=OrderOtherController.createNewOrder
traces_spanmetrics_calls_total,span_name=OrderOtherController.deleteOrder
traces_spanmetrics_calls_total,span_name=OrderOtherController.findAllOrder
traces_spanmetrics_calls_total,span_name=OrderOtherController.getOrderById
traces_spanmetrics_calls_total,span_name=OrderOtherController.getTicketListByDateAndTripId
traces_spanmetrics_calls_total,span_name=OrderOtherController.modifyOrder
traces_spanmetrics_calls_total,span_name=OrderOtherController.queryOrdersForRefresh
traces_spanmetrics_calls_total,span_name=OrderOtherController.saveOrderInfo
traces_spanmetrics_calls_total,span_name=OrderOtherController.securityInfoCheck
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.deleteById
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.findAll
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.findByAccountId
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.findById
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.findByTravelDateAndTrainNumber
traces_spanmetrics_calls_total,span_name=OrderOtherRepository.save
traces_spanmetrics_calls_total,span_name=OrderRepository.deleteById
traces_spanmetrics_calls_total,span_name=OrderRepository.findAll
traces_spanmetrics_calls_total,span_name=OrderRepository.findByAccountId
traces_spanmetrics_calls_total,span_name=OrderRepository.findById
traces_spanmetrics_calls_total,span_name=OrderRepository.findByTravelDateAndTrainNumber
traces_spanmetrics_calls_total,span_name=OrderRepository.save
traces_spanmetrics_calls_total,span_name=POST
traces_spanmetrics_calls_total,span_name=POST /*
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminbasicservice/adminbasic/configs
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminbasicservice/adminbasic/contacts
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminbasicservice/adminbasic/prices
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminbasicservice/adminbasic/stations
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminrouteservice/adminroute
traces_spanmetrics_calls_total,span_name=POST /api/v1/admintravelservice/admintravel
traces_spanmetrics_calls_total,span_name=POST /api/v1/adminuserservice/users
traces_spanmetrics_calls_total,span_name=POST /api/v1/auth
traces_spanmetrics_calls_total,span_name=POST /api/v1/basicservice/basic/travel
traces_spanmetrics_calls_total,span_name=POST /api/v1/basicservice/basic/travels
traces_spanmetrics_calls_total,span_name=POST /api/v1/configservice/configs
traces_spanmetrics_calls_total,span_name=POST /api/v1/consignservice/consigns
traces_spanmetrics_calls_total,span_name=POST /api/v1/contactservice/contacts
traces_spanmetrics_calls_total,span_name=POST /api/v1/contactservice/contacts/admin
traces_spanmetrics_calls_total,span_name=POST /api/v1/foodservice/createOrderBatch
traces_spanmetrics_calls_total,span_name=POST /api/v1/inside_pay_service/inside_payment
traces_spanmetrics_calls_total,span_name=POST /api/v1/inside_pay_service/inside_payment/difference
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderOtherService/orderOther
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderOtherService/orderOther/refresh
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderOtherService/orderOther/tickets
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderservice/order
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderservice/order/refresh
traces_spanmetrics_calls_total,span_name=POST /api/v1/orderservice/order/tickets
traces_spanmetrics_calls_total,span_name=POST /api/v1/paymentservice/payment
traces_spanmetrics_calls_total,span_name=POST /api/v1/preserveotherservice/preserveOther
traces_spanmetrics_calls_total,span_name=POST /api/v1/preserveservice/preserve
traces_spanmetrics_calls_total,span_name=POST /api/v1/priceservice/prices
traces_spanmetrics_calls_total,span_name=POST /api/v1/priceservice/prices/byRouteIdsAndTrainTypes
traces_spanmetrics_calls_total,span_name=POST /api/v1/rebookservice/rebook
traces_spanmetrics_calls_total,span_name=POST /api/v1/rebookservice/rebook/difference
traces_spanmetrics_calls_total,span_name=POST /api/v1/routeplanservice/routePlan/cheapestRoute
traces_spanmetrics_calls_total,span_name=POST /api/v1/routeplanservice/routePlan/minStopStations
traces_spanmetrics_calls_total,span_name=POST /api/v1/routeplanservice/routePlan/quickestRoute
traces_spanmetrics_calls_total,span_name=POST /api/v1/routeservice/routes
traces_spanmetrics_calls_total,span_name=POST /api/v1/routeservice/routes/byIds/
traces_spanmetrics_calls_total,span_name=POST /api/v1/seatservice/seats
traces_spanmetrics_calls_total,span_name=POST /api/v1/seatservice/seats/left_tickets
traces_spanmetrics_calls_total,span_name=POST /api/v1/stationservice/stations
traces_spanmetrics_calls_total,span_name=POST /api/v1/stationservice/stations/idlist
traces_spanmetrics_calls_total,span_name=POST /api/v1/trainservice/trains/byNames
traces_spanmetrics_calls_total,span_name=POST /api/v1/travel2service/trip_detail
traces_spanmetrics_calls_total,span_name=POST /api/v1/travel2service/trips/left
traces_spanmetrics_calls_total,span_name=POST /api/v1/travel2service/trips/routes
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelplanservice/travelPlan/cheapest
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelplanservice/travelPlan/minStation
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelplanservice/travelPlan/quickest
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelservice/trip_detail
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelservice/trips
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelservice/trips/left
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelservice/trips/left_parallel
traces_spanmetrics_calls_total,span_name=POST /api/v1/travelservice/trips/routes
traces_spanmetrics_calls_total,span_name=POST /api/v1/users/login
traces_spanmetrics_calls_total,span_name=POST /api/v1/userservice/users/register
traces_spanmetrics_calls_total,span_name=PUT
traces_spanmetrics_calls_total,span_name=PUT /*
traces_spanmetrics_calls_total,span_name=PUT /api/v1/adminbasicservice/adminbasic/configs
traces_spanmetrics_calls_total,span_name=PUT /api/v1/adminbasicservice/adminbasic/contacts
traces_spanmetrics_calls_total,span_name=PUT /api/v1/adminbasicservice/adminbasic/prices
traces_spanmetrics_calls_total,span_name=PUT /api/v1/adminbasicservice/adminbasic/stations
traces_spanmetrics_calls_total,span_name=PUT /api/v1/admintravelservice/admintravel
traces_spanmetrics_calls_total,span_name=PUT /api/v1/adminuserservice/users
traces_spanmetrics_calls_total,span_name=PUT /api/v1/configservice/configs
traces_spanmetrics_calls_total,span_name=PUT /api/v1/consignservice/consigns
traces_spanmetrics_calls_total,span_name=PUT /api/v1/contactservice/contacts
traces_spanmetrics_calls_total,span_name=PUT /api/v1/orderOtherService/orderOther
traces_spanmetrics_calls_total,span_name=PUT /api/v1/orderservice/order
traces_spanmetrics_calls_total,span_name=PUT /api/v1/priceservice/prices
traces_spanmetrics_calls_total,span_name=PUT /api/v1/stationservice/stations
traces_spanmetrics_calls_total,span_name=PUT /api/v1/travelservice/trips
traces_spanmetrics_calls_total,span_name=PUT /api/v1/userservice/users
traces_spanmetrics_calls_total,span_name=PaymentController.pay
traces_spanmetrics_calls_total,span_name=PaymentRepository.findByOrderId
traces_spanmetrics_calls_total,span_name=PaymentRepository.findByUserId
traces_spanmetrics_calls_total,span_name=PaymentRepository.save
traces_spanmetrics_calls_total,span_name=PreserveController.preserve
traces_spanmetrics_calls_total,span_name=PreserveOtherController.preserve
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.delete
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.findAll
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.findById
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.findByRouteIdAndTrainType
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.findByRouteIdsAndTrainTypes
traces_spanmetrics_calls_total,span_name=PriceConfigRepository.save
traces_spanmetrics_calls_total,span_name=PriceController.create
traces_spanmetrics_calls_total,span_name=PriceController.delete
traces_spanmetrics_calls_total,span_name=PriceController.query
traces_spanmetrics_calls_total,span_name=PriceController.queryAll
traces_spanmetrics_calls_total,span_name=PriceController.update
traces_spanmetrics_calls_total,span_name=RebookController.payDifference
traces_spanmetrics_calls_total,span_name=RebookController.rebook
traces_spanmetrics_calls_total,span_name=RouteController.createAndModifyRoute
traces_spanmetrics_calls_total,span_name=RouteController.deleteRoute
traces_spanmetrics_calls_total,span_name=RouteController.queryAll
traces_spanmetrics_calls_total,span_name=RouteController.queryById
traces_spanmetrics_calls_total,span_name=RouteController.queryByIds
traces_spanmetrics_calls_total,span_name=RouteController.queryByStartAndTerminal
traces_spanmetrics_calls_total,span_name=RoutePlanController.getCheapestRoutes
traces_spanmetrics_calls_total,span_name=RoutePlanController.getMinStopStations
traces_spanmetrics_calls_total,span_name=RoutePlanController.getQuickestRoutes
traces_spanmetrics_calls_total,span_name=RouteRepository.findAll
traces_spanmetrics_calls_total,span_name=RouteRepository.findById
traces_spanmetrics_calls_total,span_name=RouteRepository.findByIds
traces_spanmetrics_calls_total,span_name=RouteRepository.removeRouteById
traces_spanmetrics_calls_total,span_name=RouteRepository.save
traces_spanmetrics_calls_total,span_name=SELECT Assurance
traces_spanmetrics_calls_total,span_name=SELECT Config
traces_spanmetrics_calls_total,span_name=SELECT ConsignPrice
traces_spanmetrics_calls_total,span_name=SELECT ConsignRecord
traces_spanmetrics_calls_total,span_name=SELECT Contacts
traces_spanmetrics_calls_total,span_name=SELECT FoodOrder
traces_spanmetrics_calls_total,span_name=SELECT Money
traces_spanmetrics_calls_total,span_name=SELECT Order
traces_spanmetrics_calls_total,span_name=SELECT Payment
traces_spanmetrics_calls_total,span_name=SELECT PriceConfig
traces_spanmetrics_calls_total,span_name=SELECT Route
traces_spanmetrics_calls_total,span_name=SELECT SecurityConfig
traces_spanmetrics_calls_total,span_name=SELECT Station
traces_spanmetrics_calls_total,span_name=SELECT TrainFood
traces_spanmetrics_calls_total,span_name=SELECT TrainType
traces_spanmetrics_calls_total,span_name=SELECT Trip
traces_spanmetrics_calls_total,span_name=SELECT User
traces_spanmetrics_calls_total,span_name=SELECT contacts
traces_spanmetrics_calls_total,span_name=SELECT price_config
traces_spanmetrics_calls_total,span_name=SELECT route
traces_spanmetrics_calls_total,span_name=SELECT station
traces_spanmetrics_calls_total,span_name=SELECT train_type
traces_spanmetrics_calls_total,span_name=SELECT ts.assurance
traces_spanmetrics_calls_total,span_name=SELECT ts.auth_user
traces_spanmetrics_calls_total,span_name=SELECT ts.config
traces_spanmetrics_calls_total,span_name=SELECT ts.consign_price
traces_spanmetrics_calls_total,span_name=SELECT ts.consign_record
traces_spanmetrics_calls_total,span_name=SELECT ts.contacts
traces_spanmetrics_calls_total,span_name=SELECT ts.delivery
traces_spanmetrics_calls_total,span_name=SELECT ts.food_order
traces_spanmetrics_calls_total,span_name=SELECT ts.inside_money
traces_spanmetrics_calls_total,span_name=SELECT ts.inside_payment
traces_spanmetrics_calls_total,span_name=SELECT ts.orders
traces_spanmetrics_calls_total,span_name=SELECT ts.orders_other
traces_spanmetrics_calls_total,span_name=SELECT ts.payment
traces_spanmetrics_calls_total,span_name=SELECT ts.price_config
traces_spanmetrics_calls_total,span_name=SELECT ts.route
traces_spanmetrics_calls_total,span_name=SELECT ts.route_distances
traces_spanmetrics_calls_total,span_name=SELECT ts.route_stations
traces_spanmetrics_calls_total,span_name=SELECT ts.security_config
traces_spanmetrics_calls_total,span_name=SELECT ts.station
traces_spanmetrics_calls_total,span_name=SELECT ts.train_food
traces_spanmetrics_calls_total,span_name=SELECT ts.train_type
traces_spanmetrics_calls_total,span_name=SELECT ts.trip
traces_spanmetrics_calls_total,span_name=SELECT ts.trip2
traces_spanmetrics_calls_total,span_name=SELECT ts.user
traces_spanmetrics_calls_total,span_name=SELECT ts.user_roles
traces_spanmetrics_calls_total,span_name=SeatController.create
traces_spanmetrics_calls_total,span_name=SeatController.getLeftTicketOfInterval
traces_spanmetrics_calls_total,span_name=SecurityController.check
traces_spanmetrics_calls_total,span_name=SecurityRepository.findByName
traces_spanmetrics_calls_total,span_name=Session.delete auth.entity.User
traces_spanmetrics_calls_total,span_name=Session.delete config.entity.Config
traces_spanmetrics_calls_total,span_name=Session.delete contacts.entity.Contacts
traces_spanmetrics_calls_total,span_name=Session.delete fdse.microservice.entity.Station
traces_spanmetrics_calls_total,span_name=Session.delete order.entity.Order
traces_spanmetrics_calls_total,span_name=Session.delete other.entity.Order
traces_spanmetrics_calls_total,span_name=Session.delete price.entity.PriceConfig
traces_spanmetrics_calls_total,span_name=Session.delete route.entity.Route
traces_spanmetrics_calls_total,span_name=Session.delete travel.entity.Trip
traces_spanmetrics_calls_total,span_name=Session.delete user.entity.User
traces_spanmetrics_calls_total,span_name=Session.find consign.entity.ConsignRecord
traces_spanmetrics_calls_total,span_name=Session.find contacts.entity.Contacts
traces_spanmetrics_calls_total,span_name=Session.find fdse.microservice.entity.Station
traces_spanmetrics_calls_total,span_name=Session.find order.entity.Order
traces_spanmetrics_calls_total,span_name=Session.find other.entity.Order
traces_spanmetrics_calls_total,span_name=Session.find price.entity.PriceConfig
traces_spanmetrics_calls_total,span_name=Session.find route.entity.Route
traces_spanmetrics_calls_total,span_name=Session.merge assurance.entity.Assurance
traces_spanmetrics_calls_total,span_name=Session.merge auth.entity.User
traces_spanmetrics_calls_total,span_name=Session.merge com.trainticket.entity.Payment
traces_spanmetrics_calls_total,span_name=Session.merge config.entity.Config
traces_spanmetrics_calls_total,span_name=Session.merge consign.entity.ConsignRecord
traces_spanmetrics_calls_total,span_name=Session.merge contacts.entity.Contacts
traces_spanmetrics_calls_total,span_name=Session.merge delivery.entity.Delivery
traces_spanmetrics_calls_total,span_name=Session.merge fdse.microservice.entity.Station
traces_spanmetrics_calls_total,span_name=Session.merge foodsearch.entity.FoodOrder
traces_spanmetrics_calls_total,span_name=Session.merge order.entity.Order
traces_spanmetrics_calls_total,span_name=Session.merge other.entity.Order
traces_spanmetrics_calls_total,span_name=Session.merge price.entity.PriceConfig
traces_spanmetrics_calls_total,span_name=Session.merge route.entity.Route
traces_spanmetrics_calls_total,span_name=Session.merge travel.entity.Trip
traces_spanmetrics_calls_total,span_name=Session.merge user.entity.User
traces_spanmetrics_calls_total,span_name=Session.persist contacts.entity.Contacts
traces_spanmetrics_calls_total,span_name=Session.persist fdse.microservice.entity.Station
traces_spanmetrics_calls_total,span_name=Session.persist inside_payment.entity.Money
traces_spanmetrics_calls_total,span_name=Session.persist inside_payment.entity.Payment
traces_spanmetrics_calls_total,span_name=Session.persist travel.entity.Trip
traces_spanmetrics_calls_total,span_name=StationController.create
traces_spanmetrics_calls_total,span_name=StationController.delete
traces_spanmetrics_calls_total,span_name=StationController.query
traces_spanmetrics_calls_total,span_name=StationController.queryForIdBatch
traces_spanmetrics_calls_total,span_name=StationController.queryForStationId
traces_spanmetrics_calls_total,span_name=StationController.update
traces_spanmetrics_calls_total,span_name=StationRepository.delete
traces_spanmetrics_calls_total,span_name=StationRepository.findAll
traces_spanmetrics_calls_total,span_name=StationRepository.findById
traces_spanmetrics_calls_total,span_name=StationRepository.findByName
traces_spanmetrics_calls_total,span_name=StationRepository.findByNames
traces_spanmetrics_calls_total,span_name=StationRepository.save
traces_spanmetrics_calls_total,span_name=TrainController.query
traces_spanmetrics_calls_total,span_name=TrainController.retrieveByName
traces_spanmetrics_calls_total,span_name=TrainFoodController.getTrainFoodOfTrip
traces_spanmetrics_calls_total,span_name=TrainFoodRepository.findByTripId
traces_spanmetrics_calls_total,span_name=TrainTypeRepository.findAll
traces_spanmetrics_calls_total,span_name=TrainTypeRepository.findByName
traces_spanmetrics_calls_total,span_name=TrainTypeRepository.findByNames
traces_spanmetrics_calls_total,span_name=Transaction.commit
traces_spanmetrics_calls_total,span_name=Travel2Controller.adminQueryAll
traces_spanmetrics_calls_total,span_name=Travel2Controller.getRouteByTripId
traces_spanmetrics_calls_total,span_name=Travel2Controller.getTripAllDetailInfo
traces_spanmetrics_calls_total,span_name=Travel2Controller.getTripsByRouteId
traces_spanmetrics_calls_total,span_name=Travel2Controller.queryInfo
traces_spanmetrics_calls_total,span_name=TravelController.adminQueryAll
traces_spanmetrics_calls_total,span_name=TravelController.createTrip
traces_spanmetrics_calls_total,span_name=TravelController.deleteTrip
traces_spanmetrics_calls_total,span_name=TravelController.getRouteByTripId
traces_spanmetrics_calls_total,span_name=TravelController.getTripAllDetailInfo
traces_spanmetrics_calls_total,span_name=TravelController.getTripsByRouteId
traces_spanmetrics_calls_total,span_name=TravelController.queryInfo
traces_spanmetrics_calls_total,span_name=TravelController.queryInfoInparallel
traces_spanmetrics_calls_total,span_name=TravelController.updateTrip
traces_spanmetrics_calls_total,span_name=TravelPlanController.getByCheapest
traces_spanmetrics_calls_total,span_name=TravelPlanController.getByMinStation
traces_spanmetrics_calls_total,span_name=TravelPlanController.getByQuickest
traces_spanmetrics_calls_total,span_name=TripRepository.deleteByTripId
traces_spanmetrics_calls_total,span_name=TripRepository.findAll
traces_spanmetrics_calls_total,span_name=TripRepository.findByRouteId
traces_spanmetrics_calls_total,span_name=TripRepository.findByTripId
traces_spanmetrics_calls_total,span_name=TripRepository.save
traces_spanmetrics_calls_total,span_name=UPDATE ts.config
traces_spanmetrics_calls_total,span_name=UPDATE ts.consign_record
traces_spanmetrics_calls_total,span_name=UPDATE ts.orders
traces_spanmetrics_calls_total,span_name=UPDATE ts.orders_other
traces_spanmetrics_calls_total,span_name=UPDATE ts.price_config
traces_spanmetrics_calls_total,span_name=UPDATE ts.trip
traces_spanmetrics_calls_total,span_name=UserController.deleteUserById
traces_spanmetrics_calls_total,span_name=UserController.getAllUser
traces_spanmetrics_calls_total,span_name=UserController.getToken
traces_spanmetrics_calls_total,span_name=UserController.getUserByUserId
traces_spanmetrics_calls_total,span_name=UserController.registerUser
traces_spanmetrics_calls_total,span_name=UserController.updateUser
traces_spanmetrics_calls_total,span_name=UserRepository.deleteByUserId
traces_spanmetrics_calls_total,span_name=UserRepository.findAll
traces_spanmetrics_calls_total,span_name=UserRepository.findByUserId
traces_spanmetrics_calls_total,span_name=UserRepository.findByUserName
traces_spanmetrics_calls_total,span_name=UserRepository.findByUsername
traces_spanmetrics_calls_total,span_name=UserRepository.save
traces_spanmetrics_calls_total,span_name=VerifyCodeController.imageCode
traces_spanmetrics_calls_total,span_name=VerifyCodeController.verifyCode
traces_spanmetrics_calls_total,span_name=basic.ack
traces_spanmetrics_calls_total,span_name=food_delivery process
traces_spanmetrics_calls_total,status_code=STATUS_CODE_UNSET
traces_spanmetrics_latency_bucket,__metrics_gen_instance=tempo-0
traces_spanmetrics_latency_bucket,le=+Inf
